date,ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7
2021-03-26,-0.0031709202254811934,0.012692128618558247,-0.10737404475609462,0.06440072941283385,0.030652903020381927,-0.003135944639022152,6465.0,6624.166666666667,6538.333333333333,6504.166666666667,5816.0,4192.5,2470.166666666667
2021-03-27,0.0,0.009734513238072395,-0.09485484659671783,0.06810203939676285,0.02997790277004242,-0.002525627613067627,6714.0,6846.0,6748.0,6748.0,5973.0,4482.0,2666.0
2021-03-28,0.014101778157055378,0.2529384195804596,19.214284896850586,0.028361951932311058,0.16169390082359314,-0.02004317007958889,1589.0,2665.0,1608.0,1654.0,2518.0,2094.0,1305.0
2021-03-29,0.003126242198050022,0.17764445394277573,9.227786481380463,0.038374523632228374,0.12200381606817245,-0.02159678377211094,2303.0,3185.0,2409.0,2407.0,2940.5,2104.0,1218.0
2021-03-30,-0.007849293760955334,0.10235048830509186,-0.7587119340896606,0.04838709533214569,0.08231373131275177,-0.023150397464632988,3017.0,3705.0,3210.0,3160.0,3363.0,2114.0,1131.0
2021-03-31,0.022873900830745697,0.02786123938858509,4.0,0.013670953921973705,0.022711986675858498,0.01007520966231823,7118.0,7526.0,6664.0,6976.0,7323.0,6610.0,4605.0
2021-04-01,-0.00632440485060215,0.009329518303275108,-0.07555152475833893,0.09382583200931549,0.038173574954271317,-0.0030669085681438446,7964.0,8114.0,8115.0,8013.0,6722.0,4506.0,2485.0
2021-04-02,0.022058824077248573,0.03190814331173897,3.256772756576538,0.011652901768684387,0.024530330672860146,0.011332128196954727,8389.0,8942.0,7847.0,8201.0,8736.0,7745.0,5444.0
2021-04-03,0.018387552350759506,0.0186939500272274,26.909090042114258,0.03530167043209076,0.024605434387922287,0.013634287752211094,7769.0,8065.0,7287.0,7560.0,7515.0,6007.0,3577.0
2021-04-04,0.01620369777083397,0.017613050527870655,20.121640168130398,0.04222922585904598,0.026290019042789936,0.010642062203260139,7781.5,8060.5,7376.25,7618.25,7409.5,5632.75,3342.75
2021-04-05,0.014019843190908432,0.01653215102851391,13.334190294146538,0.049156781286001205,0.027974603697657585,0.007649836654309183,7794.0,8056.0,7465.5,7676.5,7304.0,5258.5,3108.5
2021-04-06,0.011835988610982895,0.015451251529157162,6.546740420162678,0.05608433671295643,0.029659188352525234,0.004657611105358228,7806.5,8051.5,7554.75,7734.75,7198.5,4884.25,2874.25
2021-04-07,0.009652134031057358,0.014370352029800415,-0.24070945382118225,0.06301189213991165,0.03134377300739288,0.0016653855564072728,7819.0,8047.0,7644.0,7793.0,7093.0,4510.0,2640.0
2021-04-08,0.00930127245374024,0.015409244690090418,-0.2442234382033348,0.051619190722703934,0.028041699901223183,0.000723935867426917,7705.25,7945.75,7551.5,7693.5,7164.75,4992.5,3063.75
2021-04-09,0.00895041087642312,0.01644813735038042,-0.24773742258548737,0.040226489305496216,0.024739626795053482,-0.0002175138215534389,7591.5,7844.5,7459.0,7594.0,7236.5,5475.0,3487.5
2021-04-10,0.008599549299106002,0.017487030010670424,-0.2512514069676399,0.028833787888288498,0.02143755368888378,-0.0011589635105337948,7477.75,7743.25,7366.5,7494.5,7308.25,5957.5,3911.25
2021-04-11,0.008248687721788883,0.018525922670960426,-0.2547653913497925,0.01744108647108078,0.01813548058271408,-0.0021004131995141506,7364.0,7642.0,7274.0,7395.0,7380.0,6440.0,4335.0
2021-04-12,0.01214895211160183,0.011097140610218048,-0.248957559466362,0.10075581818819046,0.04161147400736809,0.004944169893860817,9045.0,9248.0,8741.0,8956.0,7555.0,4160.0,1963.0
2021-04-13,0.010999083518981934,0.052322570234537125,-1.0524487495422363,0.05927342176437378,0.05481201037764549,-0.002453876193612814,5488.0,6094.0,5395.0,5515.0,5412.0,4055.0,2529.0
2021-04-14,0.008151328191161156,0.013460015878081322,-0.1931818127632141,0.08220603317022324,0.03715620934963226,-0.00012345678987912834,8099.0,8320.0,7970.0,8101.0,7056.0,2712.0,1228.0
2021-04-15,-0.02698381058871746,0.2326388955116272,-1.3637288808822632,0.060017917305231094,0.16443748772144318,-0.048234280198812485,2210.0,3550.0,2569.0,2434.0,3148.0,2170.0,1182.0
2021-04-16,0.07861168682575226,0.33385950326919556,2.2723610401153564,0.03253398463129997,0.20715516805648804,-0.03707929328083992,1688.0,3380.0,1553.0,1818.0,3167.0,2263.0,1357.0
2021-04-17,0.09347504749894142,0.3433223217725754,1.9581829905509949,0.04173063673079014,0.2166372537612915,-0.03454984724521637,1698.0,3475.0,1509.0,1819.5,3195.5,2269.0,1297.0
2021-04-18,0.10833840817213058,0.3527851402759552,1.6440049409866333,0.050927288830280304,0.22611933946609497,-0.03202040120959282,1708.0,3570.0,1465.0,1821.0,3224.0,2275.0,1237.0
2021-04-19,0.04324966389685869,0.18681667372584343,0.7496966049075127,0.058652784675359726,0.1314441915601492,-0.014217299059964716,4282.5,5359.5,4288.5,4314.5,4741.5,3385.0,1806.5
2021-04-20,-0.0218390803784132,0.02084820717573166,-0.14461173117160797,0.06637828052043915,0.036769043654203415,0.0035858030896633863,6857.0,7149.0,7112.0,6808.0,6259.0,4495.0,2376.0
2021-04-21,0.012964348308742046,0.13056735694408417,-5.464904308319092,0.0217498280107975,0.08885902911424637,-0.008814400993287563,3992.0,5191.0,3959.0,4063.0,4970.0,4074.0,2820.0
