GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,density_mean,density_lower,density_upper,date
227.3880615234375,442.157958984375,415.65386962890625,146.61058044433594,0.0,0.0,0.0,0.0,1231.8104705810547,442157958.984375,32.8385976155599,0.0,0.375,-0.9999999991881867,7927800.0,5759507.536011087,10096092.463988913,2021-08-07
217.3683624267578,433.6627502441406,391.26263427734375,118.89927673339844,0.0,0.0,0.0,0.0,1161.1930236816406,433662750.2441406,34.97371927897135,0.0,0.375,-0.9999999991388167,11475233.333333334,6657323.275233914,16293143.391432755,2021-08-08
197.91091918945312,415.7484130859375,384.1615295410156,112.81086730957031,0.0,0.0,0.0,0.0,1110.6317291259766,415748413.0859375,33.659727308485245,0.0,0.375,-0.9999999990996115,18500000.0,12072315.543940675,24927684.456059325,2021-08-09
104.3371353149414,240.79930114746094,188.54847717285156,47.894657135009766,0.0,0.0,0.0,0.0,581.5795707702637,240799301.14746094,21.433849334716797,0.0,0.375,-0.9999999982805449,18813136.666666668,11800433.522100285,25825839.81123305,2021-08-10
21.034664154052734,48.52330780029297,78.13909912109375,19.76488494873047,0.0,0.0,0.0,0.0,167.46195602416992,78139099.12109375,6.486023796929254,0.0,0.375,-0.9999999940284945,5614046.666666667,4531879.60181088,6696213.731522454,2021-08-11
33.2238883972168,76.88876342773438,77.37432098388672,19.416154861450195,0.0,0.0,0.0,0.0,206.9031276702881,77374320.98388672,6.439796235826281,0.0,0.375,-0.9999999951668204,6574105.0,4032817.777194233,9115392.222805766,2021-08-12
53.05342102050781,123.2475814819336,40.78004455566406,10.161602020263672,0.0,0.0,0.0,0.0,227.24264907836914,123247581.4819336,12.565108829074436,0.0,0.375,-0.9999999955994177,4504623.333333333,3814928.8341333494,5194317.832533317,2021-08-13
57.686485290527344,134.44503784179688,140.0812225341797,34.574092864990234,0.0,0.0,0.0,0.0,366.78683853149414,140081222.5341797,11.723014407687717,0.0,0.375,-0.9999999972736209,4764335.0,3310102.814827006,6218567.185172994,2021-08-14
30.711633682250977,71.73664093017578,43.87467575073242,10.790538787841797,0.0,0.0,0.0,0.0,157.11348915100098,71736640.93017578,6.771789126925999,0.0,0.375,-0.9999999936351742,4105566.6666666665,3469021.1338358684,4742112.199497464,2021-08-15
103.7140121459961,243.2533721923828,64.11418914794922,15.662285804748535,0.0,0.0,0.0,0.0,426.74385929107666,243253372.1923828,25.28789848751492,0.0,0.375,-0.9999999976566739,4232305.0,3391611.320430031,5072998.679569969,2021-08-16
183.60760498046875,400.4103698730469,391.50189208984375,122.16828155517578,0.0,0.0,0.0,0.0,1097.6881484985352,400410369.8730469,30.915787590874565,0.0,0.375,-0.9999999990889944,5086690.0,3467489.4645929504,6705890.53540705,2021-08-17
211.6273651123047,425.5425109863281,354.18939208984375,90.49568939208984,0.0,0.0,0.0,0.0,1081.8549575805664,425542510.9863281,37.22742462158203,0.0,0.375,-0.9999999990756616,10718346.666666666,6704179.315270316,14732514.018063016,2021-08-18
199.95286560058594,417.9555358886719,356.059326171875,94.52403259277344,0.0,0.0,0.0,0.0,1068.4917602539062,417955535.8886719,35.93683369954427,0.0,0.375,-0.9999999990641012,12630771.666666666,10030720.099357054,15230823.233976278,2021-08-19
92.70582580566406,220.9153289794922,102.99837493896484,24.468149185180664,0.0,0.0,0.0,0.0,441.08767890930176,220915328.9794922,21.827464421590168,0.0,0.375,-0.9999999977328771,15601908.333333334,6836552.253723098,24367264.41294357,2021-08-20
84.59989166259766,202.32644653320312,342.81085205078125,88.05182647705078,0.0,0.0,0.0,0.0,717.7890167236328,342810852.05078125,28.690106709798176,0.0,0.25,-0.999999998606833,18592568.333333332,10931556.100035824,26253580.56663084,2021-08-21
177.6539764404297,394.6289367675781,218.94976806640625,51.114784240722656,0.0,0.0,0.0,0.0,842.3474655151367,394628936.7675781,38.168239169650604,0.0,0.375,-0.9999999988128414,19150000.0,16910819.733325012,21389180.266674988,2021-08-22
219.99520874023438,433.09698486328125,380.102294921875,107.81993103027344,0.0,0.0,0.0,0.0,1141.014419555664,433096984.86328125,36.1418948703342,0.0,0.375,-0.9999999991235868,24316666.666666668,19034495.959677182,29598837.373656154,2021-08-23
81.68061065673828,197.72731018066406,265.14532470703125,61.27548599243164,0.0,0.0,0.0,0.0,605.8287315368652,265145324.70703125,22.652204301622177,0.0,0.375,-0.9999999983493685,24695390.0,14689069.19258295,34701710.80741705,2021-08-24
186.0522918701172,402.1898193359375,371.3168029785156,98.95577239990234,0.0,0.0,0.0,0.0,1058.5146865844727,402189819.3359375,33.692671881781685,0.0,0.375,-0.9999999990552799,51536693.333333336,31546238.820976064,71527147.84569061,2021-08-25
178.98910522460938,395.95672607421875,295.21343994140625,67.55249786376953,0.0,0.0,0.0,0.0,937.7117691040039,395956726.07421875,36.48935869004991,0.0,0.375,-0.9999999989335743,43166071.666666664,12133188.512244157,74198954.82108918,2021-08-26
85.55683135986328,209.80674743652344,135.86744689941406,30.511043548583984,0.0,0.0,0.0,0.0,461.74206924438477,209806747.43652344,19.921744876437717,0.0,0.375,-0.9999999978342887,27583333.333333332,22972146.655505404,32194520.01116126,2021-08-27
135.03616333007812,327.69818115234375,313.71051025390625,71.44261932373047,0.0,0.0,0.0,0.0,847.8874740600586,327698181.15234375,28.472840203179253,0.0,0.375,-0.9999999988205982,69966666.66666667,-9199440.112546489,149132773.44587982,2021-08-28
164.7896728515625,380.99102783203125,307.162353515625,71.7623291015625,0.0,0.0,0.0,0.0,924.7053833007812,380991027.83203125,34.358744303385414,0.0,0.375,-0.9999999989185745,103200000.0,47016015.10275963,159383984.89724037,2021-08-29
83.9503402709961,208.8739471435547,222.861572265625,48.69255828857422,0.0,0.0,0.0,0.0,564.37841796875,222861572.265625,19.352112664116753,0.0,0.375,-0.9999999982281392,35250000.0,19886487.771346033,50613512.22865397,2021-08-30
185.734619140625,403.8356628417969,377.8447265625,104.70326232910156,0.0,0.0,0.0,0.0,1072.1182708740234,403835662.8417969,33.23693339029948,0.0,0.375,-0.999999999067267,40333333.333333336,31024445.212593865,49642221.4540728,2021-08-31
210.0152587890625,424.3499755859375,332.2073669433594,74.85926055908203,0.0,0.0,0.0,0.0,1041.4318618774414,424349975.5859375,38.832301669650604,0.0,0.375,-0.9999999990397834,137583333.33333334,87464266.45809668,187702400.20857,2021-09-01
130.32852172851562,323.05255126953125,81.38653564453125,17.32380485534668,0.0,0.0,0.0,0.0,552.0914134979248,323052551.26953125,33.96986071268717,0.0,0.375,-0.9999999981887058,27983333.333333332,19173296.244245052,36793370.42242161,2021-09-02
31.086166381835938,78.47865295410156,102.32482147216797,21.540925979614258,0.0,0.0,0.0,0.0,233.43056678771973,102324821.47216797,8.975988388061523,0.0,0.375,-0.9999999957160709,82650000.0,30865460.955995753,134434539.04400426,2021-09-03
89.89940643310547,228.60787963867188,161.1070556640625,33.48443603515625,0.0,0.0,0.0,0.0,513.0987777709961,228607879.63867188,21.680382622612846,0.0,0.375,-0.9999999980510575,63600000.0,41964227.69578123,85235772.30421877,2021-09-04
96.84164428710938,247.20162963867188,84.77025604248047,17.481576919555664,0.0,0.0,0.0,0.0,446.2951068878174,247201629.63867188,25.524450302124023,0.0,0.375,-0.9999999977593301,142666666.66666666,87584792.40500252,197748540.92833078,2021-09-05
65.2352294921875,167.4162139892578,169.47312927246094,34.45608139038086,0.0,0.0,0.0,0.0,436.5806541442871,169473129.27246094,15.001894209120008,0.0,0.375,-0.9999999977094725,163216666.66666666,123567447.01342365,202865886.31990966,2021-09-06
119.03810119628906,298.29827880859375,278.09637451171875,57.441307067871094,0.0,0.0,0.0,0.0,752.8740615844727,298298278.80859375,26.761885748969185,0.0,0.375,-0.9999999986717566,65816666.666666664,47057618.94622579,84575714.38710754,2021-09-07
25.984981536865234,67.19986724853516,34.881072998046875,6.960489749908447,0.0,0.0,0.0,0.0,135.0264115333557,67199867.24853516,6.693264166514079,0.0,0.375,-0.9999999925940416,76133333.33333333,58021429.69205058,94245236.97461608,2021-09-08
159.9761505126953,379.0459899902344,312.2257080078125,63.17931365966797,0.0,0.0,0.0,0.0,914.4271621704102,379045989.9902344,35.096297370062935,0.0,0.375,-0.9999999989064192,45950000.0,33824082.291774094,58075917.708225906,2021-09-09
119.65082550048828,307.65496826171875,296.7773132324219,58.64738464355469,0.0,0.0,0.0,0.0,782.7304916381836,307654968.26171875,27.66750929090712,0.0,0.375,-0.9999999987224211,65388988.333333336,-13413189.365475483,144191166.03214216,2021-09-10
159.049072265625,377.54595947265625,339.6786193847656,73.10575866699219,0.0,0.0,0.0,0.0,949.3794097900391,377545959.47265625,33.82668897840712,0.0,0.375,-0.9999999989466803,70716666.66666667,29156549.587374836,112276783.7459585,2021-09-11
118.49273681640625,303.5480041503906,56.13521194458008,10.645672798156738,0.0,0.0,0.0,0.0,488.8216257095337,303548004.1503906,32.54470348358154,0.0,0.25,-0.999999997954264,36633333.333333336,28999279.4051915,44267387.26147517,2021-09-12
27.326475143432617,72.2218017578125,99.72901153564453,18.625438690185547,0.0,0.0,0.0,0.0,217.9027271270752,99729011.53564453,9.011508093939888,0.0,0.375,-0.9999999954107963,34783333.333333336,30192463.621491022,39374203.04517565,2021-09-13
48.30793762207031,128.43927001953125,121.36750793457031,22.3634090423584,0.0,0.0,0.0,0.0,320.4781246185303,128439270.01953125,11.786206775241428,0.0,0.375,-0.9999999968796622,22533333.333333332,13534440.384136131,31532226.28253053,2021-09-14
74.73123168945312,199.87718200683594,202.2279052734375,36.70582962036133,0.0,0.0,0.0,0.0,513.5421485900879,202227905.2734375,18.391341739230686,0.0,0.375,-0.9999999980527402,23366666.666666668,15061157.833501913,31672175.499831423,2021-09-15
59.061405181884766,158.67539978027344,125.71326446533203,22.505477905273438,0.0,0.0,0.0,0.0,365.9555473327637,158675399.78027344,15.129991319444445,0.0,0.375,-0.9999999972674277,40166666.666666664,24304330.708667144,56029002.624666184,2021-09-16
163.7798309326172,380.4435729980469,341.6040954589844,71.21294403076172,0.0,0.0,0.0,0.0,957.0404434204102,380443572.9980469,34.35895877414279,0.0,0.375,-0.999999998955112,27733333.333333332,18233003.98231724,37233662.684349425,2021-09-17
155.1010284423828,371.80767822265625,334.1805114746094,65.88484191894531,0.0,0.0,0.0,0.0,926.9740600585938,371807678.22265625,33.99142625596788,0.0,0.375,-0.9999999989212212,32815811.666666668,14237727.194710199,51393896.13862313,2021-09-18
132.84213256835938,343.53924560546875,293.8377685546875,51.416629791259766,0.0,0.0,0.0,0.0,821.6357765197754,343539245.60546875,32.458068423800995,0.0,0.375,-0.9999999987829157,26016666.666666668,19851660.872310556,32181672.46102278,2021-09-19
14.724453926086426,40.2735710144043,155.42787170410156,26.174470901489258,0.0,0.0,0.0,0.0,236.60036754608154,155427871.70410156,15.633713086446127,0.0,0.25,-0.9999999957734639,17283333.333333332,14589531.377402315,19977135.28926435,2021-09-20
146.0963897705078,361.21575927734375,327.17132568359375,60.92021179199219,0.0,0.0,0.0,0.0,895.4036865234375,361215759.27734375,33.36617194281684,0.0,0.375,-0.9999999988831852,11547308.333333334,8564759.309111485,14529857.357555183,2021-09-21
185.1044158935547,398.1047668457031,352.042724609375,79.33818817138672,0.0,0.0,0.0,0.0,1014.5900955200195,398104766.8457031,35.41850874159071,0.0,0.375,-0.9999999990143803,23700000.0,12589260.35465385,34810739.64534615,2021-09-22
144.05300903320312,358.56243896484375,325.8304443359375,59.537864685058594,0.0,0.0,0.0,0.0,887.983757019043,358562438.96484375,33.224952697753906,0.0,0.375,-0.9999999988738533,75426651.66666667,1858063.233513385,148995240.09981996,2021-09-23
120.19952392578125,325.25555419921875,276.9934387207031,44.016136169433594,0.0,0.0,0.0,0.0,766.4646530151367,325255554.19921875,31.248824225531685,0.0,0.375,-0.9999999986953084,10938266.666666666,8910242.702306136,12966290.631027196,2021-09-24
143.34226989746094,359.22882080078125,260.5323791503906,40.30788803100586,0.0,0.0,0.0,0.0,803.4113578796387,359228820.80078125,35.43565919664171,0.0,0.375,-0.9999999987553077,17483333.333333332,14930103.657456566,20036563.0092101,2021-09-25
136.91111755371094,351.5716857910156,319.58612060546875,54.093448638916016,0.0,0.0,0.0,0.0,862.1623725891113,351571685.7910156,33.0531374613444,0.0,0.375,-0.9999999988401257,17550000.0,15226070.28218723,19873929.71781277,2021-09-26
147.0815887451172,363.5438537597656,307.6224365234375,48.93083953857422,0.0,0.0,0.0,0.0,867.1787185668945,363543853.7597656,34.95700158013238,0.0,0.375,-0.9999999988468352,13699813.333333334,10029102.002864143,17370524.663802527,2021-09-27
115.5151596069336,320.2777404785156,281.8935546875,41.55467987060547,0.0,0.0,0.0,0.0,759.2411346435547,320277740.4785156,30.969228956434463,0.0,0.375,-0.9999999986828954,7737951.666666667,7695917.546874236,7779985.786459098,2021-09-28
49.06632614135742,142.11904907226562,81.12789154052734,11.519887924194336,0.0,0.0,0.0,0.0,283.8331546783447,142119049.07226562,14.511017905341255,0.0,0.375,-0.9999999964768035,23313786.666666668,-2917259.1741638444,49544832.50749718,2021-09-29
135.7749786376953,350.0840759277344,300.4638366699219,44.35710906982422,0.0,0.0,0.0,0.0,830.6800003051758,350084075.9277344,33.96966298421224,0.0,0.375,-0.999999998796167,16273183.333333334,5525942.301912615,27020424.36475405,2021-09-30
144.7053985595703,361.00653076171875,305.9665222167969,45.112483978271484,0.0,0.0,0.0,0.0,856.7909355163574,361006530.76171875,35.09933853149414,0.0,0.375,-0.9999999988328542,10905731.666666666,6347526.28872336,15463937.044609971,2021-10-01
127.29930114746094,340.6180725097656,296.7825012207031,41.379058837890625,0.0,0.0,0.0,0.0,806.0789337158203,340618072.5097656,33.248779296875,0.0,0.375,-0.9999999987594267,15333333.333333334,12810248.308122244,17856418.358544424,2021-10-02
131.93701171875,346.7404479980469,303.8896789550781,42.87112808227539,0.0,0.0,0.0,0.0,825.4382667541504,346740447.9980469,33.76325776841905,0.0,0.375,-0.9999999987885224,12378838.333333334,9590759.64040175,15166917.026264917,2021-10-03
135.06614685058594,350.282958984375,299.6549072265625,41.21470260620117,0.0,0.0,0.0,0.0,826.2187156677246,350282958.984375,34.340917375352646,0.0,0.375,-0.9999999987896667,10885088.333333334,9936254.544109877,11833922.12255679,2021-10-04
122.04024505615234,334.2601623535156,298.41571044921875,40.690711975097656,0.0,0.0,0.0,0.0,795.4068298339844,334260162.3535156,32.61882781982422,0.0,0.375,-0.9999999987427818,12933333.333333334,11076900.720916593,14789765.945750074,2021-10-05
102.69789123535156,304.1626892089844,286.4678649902344,37.28682327270508,0.0,0.0,0.0,0.0,730.6152687072754,304162689.2089844,29.652873992919922,0.0,0.375,-0.9999999986312906,12083333.333333334,10661451.231641667,13505215.435025001,2021-10-06
100.35948944091797,299.84466552734375,253.02542114257812,30.787832260131836,0.0,0.0,0.0,0.0,684.0174083709717,299844665.52734375,29.89520369635688,0.0,0.375,-0.9999999985380489,12616666.666666666,11804717.626120128,13428615.707213204,2021-10-07
79.11898040771484,244.87155151367188,182.40701293945312,21.753515243530273,0.0,0.0,0.0,0.0,528.1510601043701,244871551.51367188,24.79089291890462,0.0,0.375,-0.9999999981066023,14149855.0,8143236.147727721,20156473.85227228,2021-10-08
114.63327026367188,325.4802551269531,233.9591827392578,27.621017456054688,0.0,0.0,0.0,0.0,701.6937255859375,325480255.1269531,33.09547085232205,0.0,0.375,-0.9999999985748769,17366666.666666668,13458225.931823963,21275107.40150937,2021-10-09
141.21804809570312,352.57537841796875,309.66949462890625,47.01403045654297,0.0,0.0,0.0,0.0,850.4769515991211,352575378.41796875,33.95126088460287,0.0,0.375,-0.9999999988241892,16215864.0,8169723.7964333845,24262004.203566615,2021-10-10
11.582350730895996,36.65764617919922,26.80021095275879,3.0600030422210693,0.0,0.0,0.0,0.0,78.10021090507507,36657646.17919922,3.733071459664239,0.0,0.375,-0.9999999871959374,12716666.666666666,11660668.981484018,13772664.351849314,2021-10-11
47.78249740600586,152.98358154296875,66.40506744384766,7.453126430511475,0.0,0.0,0.0,0.0,274.62427282333374,152983581.54296875,16.170050568050808,0.0,0.375,-0.9999999963586613,10228771.666666666,8334610.021851443,12122933.31148189,2021-10-12
21.102375030517578,67.97701263427734,26.259986877441406,2.892249822616577,0.0,0.0,0.0,0.0,118.2316243648529,67977012.63427734,7.231640312406752,0.0,0.375,-0.9999999915420261,8958244.166666666,8235449.522317653,9681038.81101568,2021-10-13
30.760501861572266,99.75935363769531,122.87004089355469,13.276008605957031,0.0,0.0,0.0,0.0,266.6659049987793,122870040.89355469,12.177114698621962,0.0,0.25,-0.9999999962499894,7807886.666666667,5686986.706343414,9928786.62698992,2021-10-14
9.688240051269531,31.535327911376953,51.16146469116211,5.422487735748291,0.0,0.0,0.0,0.0,97.80752038955688,51161464.69116211,5.082108550601536,0.0,0.25,-0.9999999897758375,6506441.666666667,3859340.1890584994,9153543.144274835,2021-10-15
30.3874454498291,99.62718963623047,25.93960189819336,2.7003417015075684,0.0,0.0,0.0,0.0,158.6545786857605,99627189.63623047,10.769649770524767,0.0,0.375,-0.9999999936969989,11452073.333333334,7481410.259553518,15422736.40711315,2021-10-16
92.08137512207031,288.701416015625,293.9390563964844,39.10329818725586,0.0,0.0,0.0,0.0,713.8251457214355,293939056.3964844,28.315084245469833,0.0,0.375,-0.9999999985990967,9341893.333333334,8410418.289519288,10273368.37714738,2021-10-17
52.917884826660156,175.9510498046875,219.95213317871094,22.243885040283203,0.0,0.0,0.0,0.0,471.0649528503418,219952133.17871094,21.96758312649197,0.0,0.25,-0.9999999978771505,9925203.333333334,8813469.982362371,11036936.684304297,2021-10-18
28.89691162109375,96.39469146728516,26.999019622802734,2.635460615158081,0.0,0.0,0.0,0.0,154.92608332633972,96394691.46728516,10.417692316903008,0.0,0.375,-0.999999993545309,5388278.333333333,4273056.782741845,6503499.883924821,2021-10-19
25.609840393066406,85.88352966308594,34.67157745361328,3.313699960708618,0.0,0.0,0.0,0.0,149.47864747047424,85883529.66308594,9.174425522486368,0.0,0.375,-0.9999999933100814,5830640.0,5364620.779177934,6296659.220822066,2021-10-20
108.8254623413086,312.94000244140625,228.30392456054688,21.67424774169922,0.0,0.0,0.0,0.0,671.7436370849609,312940002.44140625,32.36286163330078,0.0,0.375,-0.9999999985113368,4780670.0,4323759.791755132,5237580.208244868,2021-10-21
56.75531005859375,193.70738220214844,113.03911590576172,10.390905380249023,0.0,0.0,0.0,0.0,373.89271354675293,193707382.20214844,20.36849742465549,0.0,0.375,-0.999999997325436,4083901.6666666665,3219573.5850720447,4948229.748261288,2021-10-22
102.64803314208984,305.6300964355469,268.9146728515625,28.314292907714844,0.0,0.0,0.0,0.0,705.5070953369141,305630096.4355469,30.812867058648003,0.0,0.375,-0.9999999985825798,3987468.3333333335,3303834.950054415,4671101.7166122515,2021-10-23
113.97218322753906,319.6640319824219,273.6905822753906,29.607912063598633,0.0,0.0,0.0,0.0,736.9347095489502,319664031.9824219,32.22845776875814,0.0,0.375,-0.9999999986430277,5015503.333333333,3549661.5203903303,6481345.146276336,2021-10-24
85.15424346923828,279.2350158691406,258.8231506347656,25.5046329498291,0.0,0.0,0.0,0.0,648.7170429229736,279235015.8691406,28.192264768812393,0.0,0.375,-0.9999999984584959,5480841.666666667,4143506.901320283,6818176.432013052,2021-10-25
58.53762435913086,204.3785400390625,224.11431884765625,18.97313117980957,0.0,0.0,0.0,0.0,506.0036144256592,224114318.84765625,22.79346529642741,0.0,0.25,-0.9999999980237295,4981141.666666667,3239715.268483634,6722568.0648497,2021-10-26
86.10122680664062,283.0655517578125,214.43624877929688,17.604297637939453,0.0,0.0,0.0,0.0,601.2073249816895,283065551.7578125,29.495694902208115,0.0,0.375,-0.9999999983366803,6438718.333333333,4610375.888578323,8267060.778088343,2021-10-27
100.63206481933594,303.4245300292969,228.37559509277344,18.51963996887207,0.0,0.0,0.0,0.0,650.9518299102783,303424530.0292969,31.656098895602756,0.0,0.375,-0.9999999984637881,5014396.666666667,3115438.747029594,6913354.58630374,2021-10-28
71.82017517089844,252.30072021484375,266.8527526855469,26.12592315673828,0.0,0.0,0.0,0.0,617.0995712280273,266852752.68554688,26.747425503200954,0.0,0.25,-0.999999998379516,6871715.0,3833736.6571804415,9909693.342819558,2021-10-29
86.90068817138672,284.0937194824219,210.616455078125,15.925429344177246,0.0,0.0,0.0,0.0,597.5362920761108,284093719.4824219,29.79647668202718,0.0,0.375,-0.9999999983264615,7865328.333333333,5245306.823789888,10485349.842876777,2021-10-30
99.17710876464844,301.8056335449219,270.96893310546875,27.002063751220703,0.0,0.0,0.0,0.0,698.9537391662598,301805633.5449219,30.533729977077908,0.0,0.375,-0.9999999985692901,8975741.666666666,5988899.575068491,11962583.758264842,2021-10-31
84.03460693359375,280.91436767578125,243.38986206054688,19.08446502685547,0.0,0.0,0.0,0.0,627.4233016967773,280914367.67578125,29.0922114054362,0.0,0.375,-0.9999999984061797,6637571.666666667,5327259.627931939,7947883.7054013945,2021-11-01
34.88455581665039,127.95079040527344,80.77177429199219,5.547447204589844,0.0,0.0,0.0,0.0,249.15456771850586,127950790.40527344,13.600371466742622,0.0,0.375,-0.9999999959864272,11670821.666666666,7101756.584703375,16239886.748629957,2021-11-02
76.0042953491211,266.92181396484375,235.10931396484375,16.605724334716797,0.0,0.0,0.0,0.0,594.6411476135254,266921813.96484375,27.812898847791885,0.0,0.375,-0.9999999983183135,12332078.333333334,2295999.247737441,22368157.418929227,2021-11-03
54.14615249633789,202.07559204101562,46.02479934692383,2.9510161876678467,0.0,0.0,0.0,0.0,305.1975600719452,202075592.04101562,22.124952872594196,0.0,0.375,-0.9999999967234339,8359683.333333333,5946639.817156926,10772726.84950974,2021-11-04
54.475791931152344,203.34573364257812,142.8216552734375,8.947117805480957,0.0,0.0,0.0,0.0,409.5902986526489,203345733.64257812,21.599846204121906,0.0,0.375,-0.999999997558536,7671755.0,6848788.748303732,8494721.251696268,2021-11-05
11.048611640930176,41.676151275634766,21.037885665893555,1.2520804405212402,0.0,0.0,0.0,0.0,75.01472902297974,41676151.275634766,4.491563426123725,0.0,0.375,-0.9999999866692848,7295398.333333333,4390081.341745689,10200715.324920978,2021-11-06
6.74215030670166,25.60802459716797,21.394790649414062,1.2276843786239624,0.0,0.0,0.0,0.0,54.972649931907654,25608024.59716797,2.708926690949334,0.0,0.25,-0.9999999818091364,8836518.0,6378563.443229863,11294472.556770137,2021-11-07
73.39593505859375,262.982177734375,188.93862915039062,10.570777893066406,0.0,0.0,0.0,0.0,535.8875198364258,262982177.734375,28.045711093478733,0.0,0.375,-0.9999999981339368,19488562.0,-2538962.739966996,41516086.739966996,2021-11-08
87.52921295166016,285.602294921875,218.9671630859375,12.475617408752441,0.0,0.0,0.0,0.0,604.5742883682251,285602294.921875,30.347408612569172,0.0,0.375,-0.9999999983459436,24420000.0,13359381.181868711,35480618.81813129,2021-11-09
72.476806640625,262.2852478027344,219.9280242919922,11.972758293151855,0.0,0.0,0.0,0.0,566.6628370285034,262285247.80273438,27.812498834398056,0.0,0.375,-0.9999999982352822,7026318.333333333,5341537.743198471,8711098.923468195,2021-11-10
82.87554931640625,279.2967834472656,117.79010772705078,5.821167945861816,0.0,0.0,0.0,0.0,485.7836084365845,279296783.4472656,30.38617950015598,0.0,0.375,-0.9999999979414703,6104475.0,5419047.939613081,6789902.060386919,2021-11-11
75.60482788085938,268.4483642578125,228.56488037109375,12.152507781982422,0.0,0.0,0.0,0.0,584.770580291748,268448364.2578125,28.477317386203342,0.0,0.375,-0.9999999982899277,6671026.666666667,4876887.655363885,8465165.677969448,2021-11-12
81.51702880859375,276.13409423828125,153.95877075195312,6.935642719268799,0.0,0.0,0.0,0.0,518.5455365180969,276134094.23828125,29.91093905766805,0.0,0.375,-0.9999999980715291,7221620.0,4194198.1422670507,10249041.85773295,2021-11-13
79.04708862304688,273.6331481933594,243.36514282226562,13.469583511352539,0.0,0.0,0.0,0.0,609.5149631500244,273633148.1933594,28.907062742445206,0.0,0.375,-0.9999999983593512,7610133.333333333,5212390.878556532,10007875.788110133,2021-11-14
67.02479553222656,253.8881378173828,218.96693420410156,9.681724548339844,0.0,0.0,0.0,0.0,549.5615921020508,253888137.8173828,27.13404591878255,0.0,0.25,-0.9999999981803678,11455088.333333334,8662070.52998606,14248106.136680609,2021-11-15
25.568889617919922,104.65365600585938,142.63995361328125,5.527732849121094,0.0,0.0,0.0,0.0,278.39023208618164,142639953.61328125,15.234691196017796,0.0,0.25,-0.9999999964079199,8670416.666666666,3963872.849681466,13376960.483651865,2021-11-16
35.40791702270508,146.34085083007812,30.497169494628906,1.1004493236541748,0.0,0.0,0.0,0.0,213.34638667106628,146340850.83007812,16.13782238960266,0.0,0.375,-0.9999999953127868,10023661.666666666,5864200.62985297,14183122.703480363,2021-11-17
59.409488677978516,235.2806854248047,219.0153045654297,8.535466194152832,0.0,0.0,0.0,0.0,522.2409448623657,235280685.4248047,25.193913247850205,0.0,0.25,-0.999999998085175,31136526.666666668,14429631.828086803,47843421.505246535,2021-11-18
50.01060485839844,210.24314880371094,206.18971252441406,6.967416763305664,0.0,0.0,0.0,0.0,473.4108829498291,210243148.80371094,22.586192448933918,0.0,0.25,-0.99999999788767,30982583.333333332,5250170.374213509,56714996.292453155,2021-11-19
43.46481704711914,182.29806518554688,193.7283935546875,5.942426681518555,0.0,0.0,0.0,0.0,425.43370246887207,193728393.5546875,20.865107430352104,0.0,0.25,-0.9999999976494575,7967855.0,5657268.905952907,10278441.094047092,2021-11-20
17.506549835205078,74.45729064941406,45.98801803588867,1.2938237190246582,0.0,0.0,0.0,0.0,139.24568223953247,74457290.64941406,8.1292741033766,0.0,0.375,-0.9999999928184489,16583527.5,3609143.0405212864,29557911.959478714,2021-11-21
48.147457122802734,207.7558135986328,145.0740509033203,3.8431003093719482,0.0,0.0,0.0,0.0,404.8204219341278,207755813.5986328,22.656968143251206,0.0,0.25,-0.9999999975297689,11506507.5,5924049.848180393,17088965.15181961,2021-11-22
63.84660720825195,250.41445922851562,168.18482971191406,4.098470211029053,0.0,0.0,0.0,0.0,486.5443663597107,250414459.22851562,27.368443224165176,0.0,0.375,-0.999999997944689,13498060.0,10781979.697720181,16214140.302279819,2021-11-23
60.37662887573242,243.77561950683594,212.05099487304688,5.335259914398193,0.0,0.0,0.0,0.0,521.5385031700134,243775619.50683594,26.493373288048637,0.0,0.25,-0.999999998082596,7073445.0,5613543.744954524,8533346.255045477,2021-11-24
66.29969787597656,254.83909606933594,221.46249389648438,5.518873691558838,0.0,0.0,0.0,0.0,548.1201615333557,254839096.06933594,27.70224693086412,0.0,0.25,-0.9999999981755825,5747893.333333333,4670448.729728003,6825337.936938663,2021-11-25
53.38880920410156,229.46145629882812,171.24339294433594,3.218507766723633,0.0,0.0,0.0,0.0,457.31216621398926,229461456.29882812,25.138105392456055,0.0,0.25,-0.9999999978133098,7775598.333333333,3123296.230032595,12427900.436634071,2021-11-26
64.4406967163086,252.62599182128906,180.53704833984375,3.145336151123047,0.0,0.0,0.0,0.0,500.74907302856445,252625991.82128906,27.72007285224067,0.0,0.375,-0.9999999980029918,28950000.0,15599848.31047477,42300151.68952523,2021-11-27
42.589820861816406,192.19444274902344,138.96258544921875,2.1500930786132812,0.0,0.0,0.0,0.0,375.8969421386719,192194442.74902344,21.116038852267796,0.0,0.25,-0.9999999973396964,27683333.333333332,16274694.668804694,39091971.99786197,2021-11-28
27.495609283447266,124.4160385131836,147.24171447753906,2.0143203735351562,0.0,0.0,0.0,0.0,301.1676826477051,147241714.47753906,16.1363771226671,0.0,0.25,-0.9999999966795906,13815198.333333334,7496443.56031531,20133953.106351357,2021-11-29
