ndci,ndvi,evi,ndwi,fai,nrfi,b1,b2,b3,b4,b5,b6,b7,density_mean,density_lower,density_upper,date
-0.0322859436273574,0.0073322053067386,-0.0409119501709938,0.0553476475179195,0.02409013506832761,0.0052037062123417,7920.0,8037.0,8361.0,7838.0,7194.0,6245.0,4511.0,9230091.166666666,8957777.106475675,9502405.226857657,2023-02-12
0.0269230771809816,0.0121944239363074,-4.551281929016113,0.0747067034244537,0.03382251442468193,0.0048337313346564,8627.0,8840.0,8096.0,8544.0,7611.0,5705.0,3490.0,9503353.666666666,9112484.052259522,9894223.28107381,2023-02-13
-0.0754522308707237,0.017623733729124,-0.051853772252798,0.0410938337445259,0.02594222828085862,-0.002386278938502,6689.0,6929.0,7818.0,6721.0,6382.0,6600.0,5239.0,9849479.0,9715681.96795687,9983276.03204313,2023-02-17
0.0343165397644043,0.0055432370863854,-1.1737089157104492,0.0025422791950404,0.004461834489243553,-0.0023356690071523,4485.0,4535.0,4207.0,4506.0,4512.0,4559.0,4002.0,8752879.833333334,8521004.15204361,8984755.514623057,2023-02-18
-0.0244670789688825,-0.0242751184850931,0.1101815924048423,0.1413172036409378,0.02944458748402761,-0.0095631387084722,4557.0,4341.0,4878.0,4645.0,3266.0,2931.0,2167.0,9351417.666666666,8773721.358511228,9929113.974822104,2023-02-19
0.018441678956151,-0.101184070110321,0.4652313888072967,0.0791599377989769,-0.04370572332957673,-0.0383078716695308,2046.0,1670.0,2129.0,2209.0,1425.0,976.0,593.0,10683333.333333334,10484629.757343592,10882036.909323076,2023-02-21
0.0308468043804168,-0.0051602586172521,0.2619926333427429,0.0301798749715089,0.00726761425284982,-0.0025962786749005,6915.0,6844.0,6535.0,6951.0,6443.0,4924.0,3506.0,10583333.333333334,10372133.796296803,10794532.870369865,2023-02-22
0.0178376417607069,0.0151071557775139,-0.4092639684677124,0.0411386713385582,0.024318492731701374,0.0013096797047182,8410.0,8668.0,8094.0,8388.0,7983.0,7086.0,5408.0,10500000.0,10047357.388955334,10952642.611044666,2023-02-23
-0.0626048073172569,-0.0039702737703919,0.0117561947554349,0.0601365268230438,0.01817398268389939,-0.0100381448864936,4931.0,4892.0,5703.0,5031.0,4337.0,4462.0,3684.0,10233043.833333334,9903938.875444643,10562148.791222025,2023-02-24
0.0266581363976001,-0.0848192796111106,0.5149210095405579,0.07805847376585,-0.03223112606377877,-0.0334907695651054,2251.0,1899.0,2282.0,2407.0,1624.0,1605.0,1269.0,16783333.333333332,16038848.604738371,17527818.06192829,2023-02-28
0.0546780079603195,-0.0075572608038783,-0.1488095223903656,0.0107756070792675,-0.001040672780889726,-0.0008071024785749,4333.0,4268.0,3890.0,4340.0,4177.0,4388.0,3861.0,17766666.666666668,17028660.222852584,18504673.11048075,2023-03-01
0.0685296058654785,-0.3077988028526306,1.3372093439102173,0.3227513134479522,-0.1645628627833115,-0.0625206753611564,1417.0,750.0,1400.0,1606.0,384.0,309.0,118.0,19116666.666666668,18465787.94439107,19767545.388942264,2023-03-04
0.0447549968957901,-0.0315196998417377,0.3577512800693512,0.0901795178651809,0.008991399530883503,-0.0357769206166267,2749.0,2581.0,2700.0,2953.0,2154.0,1140.0,438.0,41766666.66666666,41181577.575634845,42351755.75769848,2023-03-11
0.0031187979038804,-0.0516431927680969,0.2595972418785095,0.074468083679676,-0.00984470898381181,-0.0258045811206102,1680.0,1515.0,1758.0,1769.0,1305.0,1040.0,680.0,48350000.0,45178976.82127677,51521023.17872323,2023-03-12
0.0145208127796649,-0.248744860291481,0.5629002451896667,0.245083212852478,-0.12374662134655841,-0.0693877562880516,1368.0,823.0,1527.0,1572.0,499.0,364.0,301.0,42900000.0,37926592.529596366,47873407.470403634,2023-03-15
0.1455160677433014,-0.2629953622817993,-2.534722328186035,0.2947558760643005,-0.12787228227770236,-0.0492057353258132,1227.0,716.0,1010.0,1354.0,390.0,283.0,213.0,39633333.333333336,39201935.398964405,40064731.26770227,2023-03-16
-0.0179390478879213,0.0024414316285401,-0.0153785748407244,0.175345629453659,0.058443551093779925,-0.0017154441447928,9602.0,9649.0,9987.0,9635.0,6770.0,2510.0,1367.0,42083333.333333336,40670485.83822127,43496180.828445405,2023-03-17
0.0599309690296649,-0.0390486903488636,7.5,0.0419933795928955,-0.011394208955605422,-0.0219331420958042,3233.0,2990.0,2996.0,3378.0,2749.0,2778.0,2222.0,42666666.66666666,41740867.74441387,43592465.58891946,2023-03-18
0.0231031775474548,-0.0054383869282901,0.0723104029893875,-0.0015978695591911,-0.004060498729880284,-0.0139196049422025,3790.0,3749.0,3721.0,3897.0,3761.0,3515.0,2504.0,44266666.66666666,43272826.616938114,45260506.716395214,2023-03-19
-0.0664059594273567,0.0129037424921989,-0.0406278371810913,0.0547487884759902,0.02756602488287259,-0.0039627980440855,6158.0,6319.0,7090.0,6207.0,5663.0,5280.0,3228.0,45500000.0,43395090.18403796,47604909.81596204,2023-03-20
0.038706686347723,0.0121924430131912,0.5772230625152588,0.0571903847157955,0.02792861957028136,0.0016707506729289,8993.0,9215.0,8295.0,8963.0,8218.0,5434.0,2714.0,47900000.0,40903047.06318529,54896952.93681471,2023-03-21
-0.0353564210236072,0.0051237796433269,-0.0234556309878826,0.1314431428909301,0.04717244401338573,-0.0036190785467624,9223.0,9318.0,9971.0,9290.0,7153.0,3392.0,2126.0,60833333.333333336,56349924.07499234,65316742.591674335,2023-03-22
0.0256033148616552,0.0037194474134594,-0.0665715634822845,0.0850865244865417,0.031540096417067245,-0.0112715046852827,7500.0,7556.0,7288.0,7671.0,6371.0,2717.0,1203.0,58333333.333333336,54970855.72828607,61695810.93838061,2023-03-23
0.002216575667262,0.0057922373525798,-0.0554864145815372,0.1350030601024627,0.04873236392951102,-0.0046607414260506,9183.0,9290.0,9228.0,9269.0,7080.0,2742.0,1255.0,64266666.66666666,62481978.10995868,66051355.22337465,2023-03-24
0.019025458022952,0.000810810830444,-0.0151400454342365,0.0604238249361515,0.021463726270150807,-0.0034368892665952,7394.0,7406.0,7167.0,7445.0,6562.0,3634.0,1845.0,67260000.0,65950168.49938627,68569831.50061372,2023-03-25
-0.03869653865695,-0.0731843560934066,0.1626722961664199,0.1224627867341041,-0.011196235131956701,-0.0501854158937931,1921.0,1659.0,2295.0,2124.0,1297.0,1172.0,775.0,76166666.66666667,71508991.06134115,80824342.27199219,2023-03-27
-0.030640160664916,0.0109744556248188,-0.0510878190398216,0.0499115735292434,0.024641667023890368,-0.0083475625142455,5227.0,5343.0,5651.0,5315.0,4835.0,2898.0,1625.0,83795833.33333334,81031953.77341405,86559712.89325264,2023-03-29
0.0149866873398423,-0.0013456938322633,0.0265800356864929,0.038886297494173,0.012760408304522939,0.0019449430983513,6697.0,6679.0,6474.0,6671.0,6179.0,4960.0,3232.0,85325000.0,81358420.49115361,89291579.50884639,2023-03-30
0.0069087166339159,0.0038748565129935,-0.0665680468082428,0.0373720899224281,0.015670565497180204,0.0065985061228275,6941.0,6995.0,6756.0,6850.0,6491.0,5457.0,3360.0,75700000.0,71967241.87764597,79432758.12235403,2023-03-31
-0.0307057499885559,0.0003333333297632,-0.0016408686060458,0.1715791523456573,0.055839745594890154,-0.0026051769964396,8997.0,9003.0,9617.0,9044.0,6366.0,2633.0,1344.0,73383333.33333333,70306521.75133629,76460144.91533037,2023-04-03
0.0273267328739166,0.0024368846789002,-0.0628140717744827,0.0354410000145435,0.014062183311686967,-0.006889859214425,5117.0,5142.0,4912.0,5188.0,4790.0,4125.0,2695.0,65183333.333333336,63633059.923755385,66733606.74291129,2023-04-04
0.0003733665216714,0.0091844229027628,-0.1086326763033866,0.0432305857539176,0.02117066337841351,0.0032860066276043,8091.0,8241.0,8032.0,8038.0,7558.0,6412.0,4309.0,66300000.0,63662604.11263939,68937395.88736062,2023-04-05
0.0120399510487914,-0.0057087833993136,0.067755103111267,0.0341226123273372,0.008258834244827432,-0.0058471579104661,7311.0,7228.0,7221.0,7397.0,6751.0,5900.0,4127.0,61800000.0,54468534.480292045,69131465.51970796,2023-04-06
