GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,GMT_1200_PAR,GMT_1500_PAR,GMT_1800_PAR,GMT_2100_PAR,DAPAR,PDVI,MPAR,APAR,PPDI,PAI,date
44.56075668334961,177.4194793701172,152.04847717285156,6.699586868286133,0.0,0.0,0.0,0.0,380.7283000946045,177419479.3701172,18.968876944647896,0.0,0.25,-0.999999997373455,2021-01-28
96.11283111572266,294.1875915527344,239.37228393554688,13.489906311035156,0.0,0.0,0.0,0.0,643.1626129150391,294187591.5527344,31.188631693522137,0.0,0.375,-0.9999999984451833,2021-01-29
69.43064880371094,255.915771484375,235.42556762695312,13.293020248413086,0.0,0.0,0.0,0.0,574.0650081634521,255915771.484375,26.958083470662434,0.0,0.25,-0.999999998258037,2021-01-30
26.169031143188477,101.14430236816406,42.207908630371094,2.107569932937622,0.0,0.0,0.0,0.0,171.62881207466125,101144302.36816406,11.004081381691826,0.0,0.375,-0.9999999941734725,2021-01-31
6.425721645355225,24.592374801635742,19.778392791748047,1.0266423225402832,0.0,0.0,0.0,0.0,51.8231315612793,24592374.801635742,2.6184147198994956,0.0,0.25,-0.9999999807035981,2021-02-01
57.14625549316406,218.34445190429688,168.37203979492188,9.298759460449219,0.0,0.0,0.0,0.0,453.16150665283203,218344451.90429688,23.227299160427517,0.0,0.375,-0.9999999977932812,2021-02-02
78.47982788085938,271.522705078125,224.21356201171875,13.570070266723633,0.0,0.0,0.0,0.0,587.7861652374268,271522705.078125,28.661403867933487,0.0,0.375,-0.999999998298701,2021-02-03
78.41236114501953,271.62530517578125,232.53494262695312,15.056778907775879,0.0,0.0,0.0,0.0,597.6293878555298,271625305.17578125,28.507614029778374,0.0,0.375,-0.9999999983267222,2021-02-04
17.788223266601562,66.06761932373047,101.72332000732422,6.28639030456543,0.0,0.0,0.0,0.0,191.86555290222168,101723320.00732422,10.604103300306532,0.0,0.25,-0.999999994788017,2021-02-05
83.9905014038086,279.7755126953125,239.2458038330078,17.040586471557617,0.0,0.0,0.0,0.0,620.0524044036865,279775512.6953125,29.19276958041721,0.0,0.375,-0.9999999983872331,2021-02-06
85.0552749633789,281.72021484375,184.45144653320312,12.245163917541504,0.0,0.0,0.0,0.0,563.4721002578735,281720214.84375,29.941672325134277,0.0,0.375,-0.9999999982252893,2021-02-07
41.192909240722656,150.1538848876953,122.15927124023438,8.37341022491455,0.0,0.0,0.0,0.0,321.8794755935669,150153884.8876953,15.753386073642307,0.0,0.375,-0.9999999968932471,2021-02-08
87.68529510498047,284.7484436035156,253.0357208251953,20.970632553100586,0.0,0.0,0.0,0.0,646.440092086792,284748443.6035156,29.308645672268337,0.0,0.375,-0.9999999984530662,2021-02-09
42.31739044189453,151.9270477294922,85.37628173828125,6.202068328857422,0.0,0.0,0.0,0.0,285.8227882385254,151927047.7294922,16.19166437784831,0.0,0.375,-0.9999999965013286,2021-02-10
10.584807395935059,37.596805572509766,42.96076965332031,3.201573133468628,0.0,0.0,0.0,0.0,94.34395575523376,42960769.65332031,4.417688502205743,0.0,0.25,-0.999999989400487,2021-02-11
31.398189544677734,111.06379699707031,56.2880973815918,4.320806980133057,0.0,0.0,0.0,0.0,203.0708909034729,111063796.99707031,11.86033222410414,0.0,0.375,-0.9999999950756113,2021-02-12
51.150535583496094,180.05870056152344,246.09075927734375,20.80108070373535,0.0,0.0,0.0,0.0,498.10107612609863,246090759.27734375,25.03218650817871,0.0,0.25,-0.9999999979923754,2021-02-13
52.467777252197266,183.44297790527344,221.09515380859375,18.145109176635742,0.0,0.0,0.0,0.0,475.1510181427002,221095153.80859375,22.550004959106445,0.0,0.25,-0.999999997895406,2021-02-14
7.98392391204834,27.595914840698242,57.00718307495117,4.742741584777832,0.0,0.0,0.0,0.0,97.32976341247559,57007183.07495117,5.807160165574816,0.0,0.25,-0.9999999897256507,2021-02-15
81.1589126586914,269.0040283203125,243.50013732910156,21.664215087890625,0.0,0.0,0.0,0.0,615.3272933959961,269004028.3203125,27.482201470269096,0.0,0.375,-0.9999999983748487,2021-02-16
25.613449096679688,87.56704711914062,180.52008056640625,15.85208797454834,0.0,0.0,0.0,0.0,309.5526647567749,180520080.56640625,18.296443621317547,0.0,0.25,-0.999999996769532,2021-02-17
99.5603256225586,301.0743103027344,269.474853515625,28.160736083984375,0.0,0.0,0.0,0.0,698.2702255249023,301074310.3027344,30.32373046875,0.0,0.375,-0.9999999985678897,2021-02-18
130.619384765625,336.2345886230469,290.0525817871094,36.67290115356445,0.0,0.0,0.0,0.0,793.5794563293457,336234588.6230469,33.284631941053604,0.0,0.375,-0.9999999987398868,2021-02-19
108.34774780273438,313.2863464355469,282.2005310058594,33.032676696777344,0.0,0.0,0.0,0.0,736.867301940918,313286346.4355469,31.13929663764106,0.0,0.375,-0.9999999986429036,2021-02-20
134.3515625,340.6014404296875,295.2715148925781,39.47321701049805,0.0,0.0,0.0,0.0,809.6977348327637,340601440.4296875,33.45869149102105,0.0,0.375,-0.9999999987649713,2021-02-21
108.09077453613281,313.6205749511719,173.35498046875,16.98046875,0.0,0.0,0.0,0.0,612.0467987060547,313620574.9511719,32.96001180013021,0.0,0.375,-0.9999999983661381,2021-02-22
91.08306121826172,286.735595703125,249.2698211669922,25.368968963623047,0.0,0.0,0.0,0.0,652.457447052002,286735595.703125,29.040736304389107,0.0,0.375,-0.999999998467333,2021-02-23
106.96617889404297,312.9853820800781,292.43377685546875,37.64128494262695,0.0,0.0,0.0,0.0,750.0266227722168,312985382.0800781,30.593788570827908,0.0,0.375,-0.999999998666714,2021-02-24
