date,temp,oxygen,NH3,TP,TN,algae,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo
2024-01-24,8.04972972972973,12.032932432432432,0.0274027027027027,0.0479351351351351,1.4773513513513514,71254054.05405405,无锡,晴,4,-4,44,1,西北风,2级,优
2024-01-25,7.978738738738738,12.042684684684684,0.0277459459459459,0.0476306306306306,1.4913063063063063,72152252.25225225,无锡,晴,6,-5,60,2,西风,1级,良
2024-01-26,7.907747747747748,12.052436936936935,0.0280891891891891,0.0473261261261261,1.5052612612612617,73050450.45045045,无锡,雾-晴,6,-5,83,2,西风,1级,良
2024-01-27,7.836756756756757,12.062189189189189,0.0284324324324324,0.0470216216216216,1.5192162162162164,73948648.64864865,无锡,雾-霾,7,-2,110,3,西风,1级,轻度污染
2024-01-28,7.765765765765765,12.07194144144144,0.0287756756756756,0.0467171171171171,1.5331711711711713,74846846.84684685,无锡,雾-晴,10,-1,105,3,西风,1级,轻度污染
2024-01-29,7.694774774774775,12.081693693693694,0.0291189189189189,0.0464126126126126,1.5471261261261262,75745045.04504505,无锡,雾-晴,12,3,109,3,东风,2级,轻度污染
2024-01-30,7.623783783783784,12.091445945945946,0.0294621621621621,0.0461081081081081,1.5610810810810811,76643243.24324325,无锡,雨-雾,10,7,59,2,东风,2级,良
2024-01-31,7.552792792792792,12.101198198198198,0.0298054054054054,0.0458036036036036,1.575036036036036,77541441.44144145,无锡,雾-阴,10,9,38,1,东风,1级,优
2024-02-01,7.481801801801802,12.11095045045045,0.0301486486486486,0.0454990990990991,1.588990990990991,78439639.63963965,无锡,阴-中雨,9,3,26,1,东北风,2级,优
2024-02-02,7.410810810810811,12.120702702702705,0.0304918918918918,0.0451945945945945,1.602945945945946,79337837.83783783,无锡,中雨-阴,4,1,29,1,东北风,2级,优
2024-02-03,7.3398198198198195,12.130454954954956,0.0308351351351351,0.04489009009009,1.616900900900901,80236036.03603603,无锡,雨-阴,4,2,21,1,北风,2级,优
2024-02-04,7.268828828828829,12.140207207207206,0.0311783783783783,0.0445855855855855,1.630855855855856,81134234.23423423,无锡,阴,3,1,35,1,西北风,2级,优
2024-02-05,7.197837837837838,12.14995945945946,0.0315216216216216,0.044281081081081,1.6448108108108108,82032432.43243243,无锡,多云-雾,1,0,46,1,西北风,3级,优
2024-02-06,7.126846846846847,12.159711711711712,0.0318648648648648,0.0439765765765765,1.6587657657657655,82930630.63063063,无锡,阴,2,1,74,2,西北风,1级,良
2024-02-07,7.055855855855856,12.169463963963963,0.0322081081081081,0.043672072072072,1.6727207207207209,83828828.82882883,无锡,晴-多云,6,1,54,2,北风,1级,良
2024-02-08,6.984864864864865,12.179216216216217,0.0325513513513513,0.0433675675675675,1.6866756756756756,84727027.02702703,无锡,霾-晴,7,1,81,2,西北风,1级,良
2024-02-09,6.913873873873873,12.188968468468468,0.0328945945945945,0.043063063063063,1.7006306306306307,85625225.22522523,无锡,雾-霾,10,-2,144,3,西风,1级,轻度污染
2024-02-10,6.842882882882883,12.19872072072072,0.0332378378378378,0.0427585585585585,1.7145855855855856,86523423.42342342,无锡,雾-晴,14,1,154,4,西风,2级,中度污染
2024-02-11,6.771891891891892,12.208472972972972,0.033581081081081,0.042454054054054,1.7285405405405403,87421621.62162162,无锡,雾-晴,15,2,117,3,西风,2级,轻度污染
2024-02-12,6.700900900900901,12.218225225225224,0.0339243243243243,0.0421495495495495,1.7424954954954954,88319819.81981982,无锡,雾-晴,18,1,79,2,东南风,2级,良
2024-02-13,6.62990990990991,12.227977477477475,0.0342675675675675,0.041845045045045,1.7564504504504503,89218018.018018,无锡,晴-阴,19,7,46,1,东南风,1级,优
2024-02-14,6.558918918918919,12.237729729729727,0.0346108108108108,0.0415405405405405,1.7704054054054057,90116216.2162162,无锡,雾-晴,23,6,43,1,南风,1级,优
2024-02-15,6.487927927927927,12.247481981981982,0.034954054054054,0.041236036036036,1.7843603603603604,91014414.4144144,无锡,阴-雾,14,4,66,2,北风,2级,良
2024-02-16,6.416936936936937,12.257234234234234,0.0352972972972972,0.0409315315315315,1.7983153153153153,91912612.6126126,无锡,晴,11,-1,26,1,东南风,1级,优
2024-02-17,6.345945945945946,12.266986486486486,0.0356405405405405,0.040627027027027,1.8122702702702704,92810810.8108108,无锡,晴,17,4,28,1,东南风,2级,优
2024-02-18,6.274954954954955,12.27673873873874,0.0359837837837837,0.0403225225225225,1.826225225225225,93709009.009009,无锡,多云-晴,24,12,28,1,东南风,2级,优
2024-02-19,6.203963963963964,12.286490990990991,0.036327027027027,0.040018018018018,1.8401801801801805,94607207.2072072,无锡,雾-多云,18,6,37,1,东北风,1级,优
2024-02-20,6.132972972972973,12.296243243243245,0.0366702702702702,0.0397135135135135,1.854135135135135,95505405.4054054,无锡,雾-阴,7,5,18,1,东北风,3级,优
2024-02-21,6.061981981981981,12.305995495495496,0.0370135135135135,0.039409009009009,1.86809009009009,96403603.6036036,无锡,雨夹雪-雨,7,1,15,1,北风,2级,优
2024-02-22,5.990990990990991,12.315747747747748,0.0373567567567567,0.0391045045045045,1.882045045045045,97301801.8018018,无锡,雾-阴,1,0,26,1,西北风,2级,优
2024-02-23,5.92,12.3255,0.0377,0.0388,1.896,98200000.0,无锡,雪-阴,1,-1,39,1,西北风,2级,优
2024-02-24,5.8225,12.556625,0.0514,0.038925,1.96875,85800000.0,无锡,阴,0,0,49,1,西北风,2级,优
2024-02-25,5.725,12.78775,0.0650999999999999,0.03905,2.0415,73400000.0,无锡,多云,4,-1,67,2,西北风,2级,良
2024-02-26,5.6275,13.018875,0.0788,0.039175,2.11425,61000000.0,无锡,霾-晴,9,1,89,2,东北风,2级,良
2024-02-27,5.53,13.25,0.0925,0.0393,2.187,48600000.0,无锡,晴,9,2,57,2,无持续风向,1级,良
2024-02-28,5.3133333333333335,13.126,0.0792666666666666,0.0278,2.0766666666666667,36000000.0,无锡,多云-阴,6,1,48,1,西北风,1级,优
2024-02-29,5.19,12.866,0.05805,0.0152,1.7925,69300000.0,无锡,小雨-阴,5,4,23,1,西风,2级,优
2024-03-01,5.3875,12.85525,0.0746,0.0562,1.82525,106825000.0,无锡,晴,6,0,47,1,东北风,2级,优
2024-03-02,5.425,12.92675,0.066525,0.0494,1.9035,63100000.0,无锡,晴,9,-3,53,2,南风,1级,良
2024-03-03,6.5,12.776833333333334,0.0862333333333333,0.0475466666666666,1.9655,32466666.666666668,无锡,雾-晴,15,1,64,2,东南风,1级,良
2024-03-04,6.758333333333333,12.501166666666668,0.0874499999999999,0.0456933333333333,1.959,31266666.666666668,无锡,晴-阴,12,7,47,1,东南风,2级,优
2024-03-05,7.26,12.273,0.0983,0.04384,1.418,1424380.0,无锡,阴,10,7,31,1,西北风,2级,优
2024-03-06,7.26,12.11,0.1025,0.0419866666666666,1.5718333333333332,54300000.0,无锡,晴,10,5,54,2,北风,2级,良
2024-03-07,8.75,12.155666666666669,0.0759,0.0401333333333333,1.7256666666666665,20033333.33333333,无锡,雾-晴,13,1,61,2,无持续风向,1级,良
2024-03-08,8.290000000000001,11.9682,0.09358,0.04594,1.9896,31018850.0,无锡,雾-晴,12,2,85,2,西北风,2级,良
2024-03-09,8.766666666666667,11.956666666666663,0.0893166666666666,0.0395,1.9733333333333332,10364860.0,无锡,雾-晴,14,2,80,2,东风,2级,良
2024-03-10,9.105,11.75175,0.083325,0.044175,2.01,22000000.0,无锡,雾-晴,16,3,65,2,东风,2级,良
2024-03-11,9.866666666666667,11.448666666666666,0.0876,0.0475333333333333,2.0573333333333337,26100000.0,无锡,阴-晴,19,8,50,1,西南风,1级,优
2024-03-12,10.788,11.5302,0.06736,0.042025,1.9552,23940000.0,无锡,晴-多云,16,5,83,2,无持续风向,1级,良
2024-03-13,11.093333333333334,11.329333333333333,0.0626333333333333,0.0434666666666666,2.024,26500000.0,无锡,晴,17,1,49,1,东南风,2级,优
2024-03-14,11.1575,11.1135,0.066675,0.038025,1.69425,2213570.75,无锡,阴,15,9,56,2,东风,1级,良
2024-03-15,12.068333333333332,11.029666666666666,0.0524333333333333,0.0329,1.5635,2274610.0,无锡,多云,20,5,64,2,东风,2级,良
2024-03-16,12.5275,10.8275,0.032675,0.03415,1.75525,24350000.0,无锡,阴-晴,23,12,42,1,东南风,2级,优
2024-03-17,12.72119318181818,10.783579545454549,0.0325005681818181,0.0341261363636363,1.7392443181818182,23927507.272727277,无锡,阴-雾,16,7,79,2,东北风,2级,良
2024-03-18,12.914886363636365,10.739659090909091,0.0323261363636363,0.0341022727272727,1.7232386363636365,23505014.545454547,无锡,晴-多云,11,5,70,2,东北风,2级,良
2024-03-19,13.108579545454546,10.695738636363636,0.0321517045454545,0.034078409090909,1.7072329545454543,23082521.818181816,无锡,雾-晴,18,5,71,2,西风,1级,良
2024-03-20,13.302272727272728,10.651818181818182,0.0319772727272727,0.0340545454545454,1.6912272727272728,22660029.09090909,无锡,晴,19,3,96,2,无持续风向,2级,良
2024-03-21,13.49596590909091,10.607897727272729,0.0318028409090909,0.0340306818181818,1.6752215909090908,22237536.363636363,无锡,晴,22,6,68,2,东南风,2级,良
2024-03-22,13.68965909090909,10.563977272727271,0.031628409090909,0.0340068181818181,1.659215909090909,21815043.63636364,无锡,晴,26,13,61,2,南风,2级,良
2024-03-23,13.883352272727272,10.520056818181818,0.0314539772727272,0.0339829545454545,1.6432102272727271,21392550.90909091,无锡,晴-阴,23,14,79,2,东风,2级,良
2024-03-24,14.077045454545456,10.476136363636364,0.0312795454545454,0.0339590909090909,1.6272045454545454,20970058.18181818,无锡,雾-阴,18,13,74,2,东北风,1级,良
2024-03-25,14.270738636363635,10.43221590909091,0.0311051136363636,0.0339352272727272,1.6111988636363637,20547565.454545453,无锡,阴-雾,15,10,50,1,西北风,2级,优
2024-03-26,14.46443181818182,10.388295454545457,0.0309306818181818,0.0339113636363636,1.5951931818181817,20125072.727272727,无锡,雾-多云,16,8,29,1,西北风,2级,优
2024-03-27,14.658125,10.344375,0.03075625,0.0338875,1.5791875,19702580.0,无锡,雾-多云,14,9,51,2,东风,2级,良
2024-03-28,14.851818181818182,10.300454545454546,0.0305818181818181,0.0338636363636363,1.5631818181818182,19280087.272727277,无锡,雾-多云,15,10,43,1,西风,2级,优
2024-03-29,15.045511363636365,10.256534090909092,0.0304073863636363,0.0338397727272727,1.5471761363636365,18857594.545454547,无锡,雾-晴,28,11,48,1,南风,2级,优
2024-03-30,15.239204545454545,10.212613636363637,0.0302329545454545,0.033815909090909,1.5311704545454543,18435101.81818182,无锡,雾-多云,31,12,62,2,无持续风向,1级,良
2024-03-31,15.432897727272728,10.16869318181818,0.0300585227272727,0.0337920454545454,1.5151647727272728,18012609.09090909,无锡,雾-多云,21,12,74,2,东风,2级,良
2024-04-01,15.62659090909091,10.124772727272727,0.0298840909090909,0.0337681818181818,1.4991590909090908,17590116.363636363,无锡,雾-多云,27,11,78,2,东南风,2级,良
2024-04-02,15.820284090909093,10.080852272727274,0.029709659090909,0.0337443181818181,1.483153409090909,17167623.636363637,无锡,阴,21,16,29,1,东南风,2级,优
2024-04-03,16.013977272727274,10.036931818181818,0.0295352272727272,0.0337204545454545,1.4671477272727271,16745130.909090908,无锡,雾-阴,20,11,31,1,西北风,3级,优
2024-04-04,16.207670454545454,9.993011363636365,0.0293607954545454,0.0336965909090909,1.4511420454545454,16322638.181818182,无锡,多云,19,10,55,2,东北风,2级,良
2024-04-05,16.401363636363637,9.94909090909091,0.0291863636363636,0.0336727272727272,1.4351363636363637,15900145.454545451,无锡,晴,19,8,49,1,东风,2级,优
2024-04-06,16.595056818181817,9.905170454545456,0.0290119318181818,0.0336488636363636,1.419130681818182,15477652.727272728,无锡,阴,17,11,47,1,东风,2级,优
2024-04-07,16.78875,9.86125,0.0288375,0.033625,1.403125,15055160.0,无锡,小雨-雾,14,12,42,1,东风,2级,优
2024-04-08,16.982443181818184,9.817329545454545,0.0286630681818181,0.0336011363636363,1.3871193181818182,14632667.272727272,无锡,雨-多云,15,11,29,1,东风,2级,优
2024-04-09,17.176136363636363,9.773409090909093,0.0284886363636363,0.0335772727272727,1.3711136363636365,14210174.545454543,无锡,雾-晴,24,9,63,2,东风,1级,良
2024-04-10,17.369829545454547,9.729488636363635,0.0283142045454545,0.033553409090909,1.3551079545454543,13787681.818181818,无锡,多云-晴,23,11,57,2,东南风,2级,良
2024-04-11,17.563522727272726,9.685568181818182,0.0281397727272727,0.0335295454545454,1.3391022727272728,13365189.09090909,无锡,阴,24,14,54,2,东风,2级,良
2024-04-12,17.75721590909091,9.641647727272726,0.0279653409090909,0.0335056818181818,1.3230965909090908,12942696.363636363,无锡,阴,18,16,39,1,东风,2级,优
2024-04-13,17.950909090909093,9.597727272727273,0.027790909090909,0.0334818181818181,1.307090909090909,12520203.636363637,无锡,雾,19,15,31,1,东风,2级,优
2024-04-14,18.144602272727276,9.55380681818182,0.0276164772727272,0.0334579545454545,1.2910852272727271,12097710.909090908,无锡,阴,23,16,29,1,东南风,2级,优
2024-04-15,18.338295454545456,9.509886363636364,0.0274420454545454,0.0334340909090909,1.2750795454545454,11675218.181818182,无锡,雾-晴,27,18,56,2,无持续风向,1级,良
2024-04-16,18.53198863636364,9.465965909090908,0.0272676136363636,0.0334102272727272,1.2590738636363636,11252725.454545451,无锡,雾-多云,25,18,70,2,东风,2级,良
2024-04-17,18.72568181818182,9.422045454545454,0.0270931818181818,0.0333863636363636,1.243068181818182,10830232.727272728,无锡,阴,18,12,30,1,东风,2级,优
2024-04-18,18.919375,9.378125,0.02691875,0.0333624999999999,1.2270625,10407740.0,无锡,雾-晴,24,7,76,2,无持续风向,1级,良
2024-04-19,19.113068181818186,9.334204545454543,0.0267443181818181,0.0333386363636363,1.2110568181818182,9985247.272727272,无锡,多云-阴,23,12,80,2,东南风,2级,良
2024-04-20,19.306761363636365,9.29028409090909,0.0265698863636363,0.0333147727272727,1.1950511363636362,9562754.545454543,无锡,阴,22,16,42,1,西风,2级,优
2024-04-21,19.500454545454545,9.246363636363636,0.0263954545454545,0.033290909090909,1.1790454545454545,9140261.818181816,无锡,阴-多云,20,14,39,1,东北风,2级,优
2024-04-22,19.69414772727273,9.202443181818182,0.0262210227272727,0.0332670454545454,1.1630397727272728,8717769.09090909,无锡,雾-多云,24,15,46,1,东风,2级,优
2024-04-23,19.88784090909091,9.158522727272729,0.0260465909090909,0.0332431818181818,1.147034090909091,8295276.363636363,无锡,雾-多云,23,15,41,1,东风,2级,优
2024-04-24,20.08153409090909,9.114602272727272,0.025872159090909,0.0332193181818181,1.131028409090909,7872783.636363635,无锡,晴,26,11,58,2,无持续风向,1级,良
2024-04-25,20.275227272727275,9.070681818181818,0.0256977272727272,0.0331954545454545,1.115022727272727,7450290.909090906,无锡,晴-阴,26,15,48,1,东南风,2级,优
2024-04-26,20.46892045454545,9.026761363636364,0.0255232954545454,0.0331715909090909,1.0990170454545454,7027798.18181818,无锡,多云,23,17,42,1,东风,2级,优
2024-04-27,20.66261363636364,8.982840909090909,0.0253488636363636,0.0331477272727272,1.0830113636363636,6605305.454545453,无锡,雾-阴,22,17,39,1,东风,2级,优
2024-04-28,20.85630681818182,8.938920454545453,0.0251744318181818,0.0331238636363636,1.067005681818182,6182812.727272727,无锡,阴,20,17,39,1,东风,2级,优
2024-04-29,21.05,8.895,0.025,0.0331,1.051,5760320.0,无锡,阴-晴,24,16,33,1,西北风,2级,优
2024-04-30,20.78875,8.993125,0.025,0.0330624999999999,1.2065,5894518.75,无锡,阴,16,12,38,1,东北风,2级,优
2024-05-01,20.527500000000003,9.09125,0.025,0.033025,1.362,6028717.5,无锡,多云-晴,22,10,44,1,西北风,2级,优
2024-05-02,20.266250000000003,9.189375,0.025,0.0329875,1.5175,6162916.25,无锡,多云,21,9,36,1,东风,2级,优
2024-05-03,20.005000000000003,9.2875,0.025,0.03295,1.673,6297115.0,无锡,阴-多云,22,12,39,1,东风,2级,优
2024-05-04,19.13833333333333,9.059,0.025,0.0412333333333333,1.8373333333333333,11224103.333333334,无锡,阴,19,16,38,1,东风,2级,优
2024-05-05,19.0,9.0,0.0258166666666666,0.0359833333333333,1.7074999999999998,7532668.333333333,无锡,阴,20,17,30,1,西风,2级,优
2024-05-06,20.37833333333333,9.874166666666666,0.0251166666666666,0.0366333333333333,1.3663333333333334,7484778.333333333,无锡,雾-多云,26,16,45,1,西风,2级,优
2024-05-07,21.343333333333334,10.160166666666669,0.025,0.0332666666666666,1.4206666666666663,6446500.0,无锡,雾-晴,27,16,82,2,东风,1级,良
2024-05-08,21.704,9.1662,0.02686,0.0266199999999999,1.4696,2689588.0,无锡,晴,24,14,48,1,东北风,2级,优
2024-05-09,21.085,8.947166666666666,0.0567166666666666,0.0215999999999999,1.4580000000000002,1901175.0,无锡,晴-多云,25,11,35,1,东南风,2级,优
2024-05-10,21.058333333333334,8.829333333333333,0.0514,0.0268666666666666,1.2421666666666666,4821320.0,无锡,晴,29,15,51,2,东南风,2级,良
2024-05-11,21.685,8.471833333333334,0.0441,0.0236166666666666,1.0975,4968665.0,无锡,雨-阴,25,18,47,1,南风,1级,优
2024-05-12,21.741666666666664,8.403166666666666,0.0558333333333333,0.0251333333333333,1.0465,5024185.0,无锡,多云,23,12,68,2,东北风,2级,良
2024-05-13,21.822,8.4068,0.05378,0.0204999999999999,1.051,2086658.0,无锡,晴,27,11,80,2,无持续风向,2级,良
2024-05-14,22.41,8.686166666666667,0.05715,0.0239,1.1455,3600063.333333333,无锡,晴,28,12,78,2,东南风,2级,良
2024-05-15,22.35166666666667,8.564833333333333,0.0504833333333333,0.0313333333333333,1.6465000000000003,6837838.333333333,无锡,晴,24,11,52,2,无持续风向,1级,良
2024-05-16,22.168,8.5472,0.04866,0.0283,1.6233333333333333,6282914.0,无锡,晴,27,9,37,1,南风,2级,优
2024-05-17,22.46333333333333,8.699,0.0352,0.0301333333333333,1.645333333333333,7958133.333333333,无锡,晴,32,16,65,2,东南风,2级,良
2024-05-18,23.09,8.274333333333333,0.0488,0.0255333333333333,1.3626666666666667,6316723.333333333,无锡,晴,32,19,63,2,东南风,2级,良
2024-05-19,23.868333333333336,8.204666666666666,0.04885,0.0432833333333333,1.294,21150000.0,无锡,多云,28,19,36,1,东风,2级,优
2024-05-20,24.534,8.5298,0.0556799999999999,0.03828,1.4318,15640000.0,无锡,多云,28,20,35,1,东风,2级,优
2024-05-21,24.595,8.073333333333332,0.0555333333333333,0.0376333333333333,1.6115000000000002,15316666.666666666,无锡,多云,29,21,30,1,东风,2级,优
2024-05-22,24.908,8.501,0.04752,0.03296,1.5738,11619388.0,无锡,多云,27,19,37,1,东风,2级,优
2024-05-23,24.54,7.957599999999999,0.05986,0.02988,1.3944,8558630.0,无锡,雾-晴,30,19,51,2,东风,2级,良
2024-05-24,25.89,7.950399999999999,0.05704,0.02828,1.3098,9639534.0,无锡,多云-晴,31,20,49,1,东风,2级,优
2024-05-25,25.469166666666663,7.943083333333333,0.0563,0.0284083333333333,1.2884166666666668,9041549.166666666,无锡,多云,28,21,31,1,东风,2级,优
2024-05-26,25.04833333333333,7.935766666666666,0.05556,0.0285366666666666,1.2670333333333337,8443564.333333334,无锡,多云,33,23,36,1,无持续风向,2级,优
2024-05-27,24.6275,7.92845,0.0548199999999999,0.028665,1.24565,7845579.5,无锡,阴,23,19,33,1,东风,2级,优
2024-05-28,24.206666666666667,7.921133333333334,0.0540799999999999,0.0287933333333333,1.2242666666666666,7247594.666666666,无锡,晴,27,15,36,1,东风,2级,优
2024-05-29,23.785833333333336,7.913816666666666,0.05334,0.0289216666666666,1.2028833333333333,6649609.833333333,无锡,晴,27,14,38,1,东南风,2级,优
2024-05-30,23.365,7.9065,0.0525999999999999,0.02905,1.1815,6051625.0,无锡,多云-阴,24,19,34,1,东南风,2级,优
2024-05-31,23.113333333333333,7.769666666666667,0.0608666666666666,0.0245833333333333,0.8653333333333334,3505876.6666666665,无锡,阴,23,19,54,2,无持续风向,1级,良
